Instance,Income
139475,86615.1778080561
139476,29694.6383892704
139477,30332.6300536738
139478,114980.6548067270
139479,52769.0279567578
139480,31189.8484330393
139481,67543.7120891996
139482,17709.2731166801
139483,921490.4119370490
139484,131014.3798664870
139485,368638.5209390260
139486,93859.8566570484
139487,89277.1243198686
139488,15820.3999467441
139489,106869.9800620550
139490,14954.6186214270
139491,126552.5897940320
139492,15897.0770684974
139493,13610.7131574122
139494,24614.4990446982
139495,28471.7763339546
139496,75344.8987792895
139497,13125.8553566564
139498,53270.9029898722
139499,127965.2396275510
139500,30493.5411007056
139501,76839.9946990332
139502,48393.7955070285
139503,53805.5216116123
139504,187629.8892432930
139505,140936.4786993060
139506,26566.1172709365
139507,21455.7715028962
139508,24884.9766099371
139509,11427.8688409473
139510,249641.3675826860
139511,324407.7674411550
139512,15331.6523245491
139513,44336.6158655043
139514,37060.2525689202
139515,204626.7539427060
139516,150637.3276012450
139517,132964.8947018240
139518,37776.3767982853
139519,45578.1312879055
139520,87757.6835963067
139521,219338.6536338980
139522,163641.6686774570
139523,171536.9865034040
139524,42012.8138340415
139525,30035.8102188164
139526,14129.3483636477
139527,137884.7907665540
139528,185017.6410982430
139529,34884.3124905173
139530,74433.0095168334
139531,81080.8759268283
139532,178196.1866128460
139533,73123.6999307412
139534,48576.5556219440
139535,259268.1688312560
139536,49936.2652602853
139537,19835.5181580896
139538,12919.7818375069
139539,84880.1418033544
139540,125965.5511309910
139541,20457.1495360334
139542,35554.7295708743
139543,61771.3583063685
139544,83142.9934881100
139545,60717.8516019693
139546,37476.5252932494
139547,81053.3376167044
139548,154387.3872456670
139549,178596.8569645220
139550,51097.0957667677
139551,198162.7858242800
139552,22972.5358106454
139553,16997.8836385805
139554,65772.1884696914
139555,39555.6818092225
139556,17760.4202824188
139557,814485.4251948550
139558,23679.8836741218
139559,53373.9743336822
139560,90545.0279467803
139561,70003.5925831224
139562,19235.2586199251
139563,12458.2966898418
139564,137936.9783084310
139565,25793.0183414990
139566,31243.5310379874
139567,297338.2844856740
139568,173920.3217548490
139569,51195.0832409376
139570,34253.4945371084
139571,50540.2697278676
139572,74128.8717880201
139573,226104.2719675540
139574,355559.9020542400
139575,168425.9444726330
139576,47900.2702228134
139577,54807.2193550016
139578,34221.2490947602
139579,14550.7514352860
139580,82086.1552105652
139581,15950.5786558359
139582,152442.1607977800
139583,44040.2942591465
139584,13516.5937134918
139585,192612.5408951200
139586,533659.3191197050
139587,16312.8963882747
139588,39477.1644071909
139589,17925.4871068149
139590,158356.3968673240
139591,145372.1803822640
139592,18032.6821659232
139593,40769.2869331523
139594,29352.0645756964
139595,35130.2406450268
139596,260380.6027659710
139597,30854.4118195791
139598,71797.6202268949
139599,27390.7357786432
139600,643033.4140487860
139601,69062.1828418283
139602,128554.3501034940
139603,172469.9633730070
139604,13213.6638605876
139605,54112.6811823678
139606,114321.6598358230
139607,312423.6391352610
139608,109091.1716382000
139609,10742.9730391865
139610,45099.2353120288
139611,28928.5214785852
139612,265618.7368535190
139613,22109.2012305299
139614,24824.5763851827
139615,147195.7661045860
139616,142673.3250894730
139617,19582.8174483866
139618,524093.8181446710
139619,29408.7734722651
139620,140333.6856703320
139621,55087.5161015767
139622,23718.1189769448
139623,274401.3262210910
139624,19303.4749594664
139625,270847.0446195680
139626,50606.6519968888
139627,96110.8008661830
139628,21653.4703045825
139629,108934.4150522230
139630,86583.6099123625
139631,15816.0455634729
139632,39004.5467549123
139633,23472.3859803690
139634,25305.0512798930
139635,8992.3534595502
139636,12075.7753418928
139637,15223.8977288803
139638,306677.8863701210
139639,53620.4920735933
139640,408041.7954250260
139641,149030.8102832610
139642,73366.8691806776
139643,25470.2090751832
139644,17654.7825660944
139645,59505.3183197324
139646,39177.1182670054
139647,59358.1243477522
139648,22505.3563006349
139649,169283.4126347200
139650,37619.4276421110
139651,59939.5055352476
139652,41819.2404177191
139653,15617.6230052875
139654,30586.0538464739
139655,42870.2368292227
139656,168869.8495658710
139657,560156.1008420640
139658,23211.0889008483
139659,37834.2514781575
139660,26673.3466774432
139661,56981.4989479380
139662,85571.3822090639
139663,39936.8858633546
139664,30741.7619988752
139665,26404.0280572557
139666,108964.2478902050
139667,24146.6708065859
139668,11247.5234170404
139669,59344.5896419920
139670,53842.1164016264
139671,62793.0834621112
139672,114243.8612383740
139673,41082.8515089404
139674,12580.5435948293
139675,61337.0004941931
139676,775881.1047619280
139677,175067.1219610240
139678,20311.6653408859
139679,15546.7074696761
139680,173754.7858341080
139681,35677.4941469476
139682,118111.7576430350
139683,92254.3669126325
139684,34937.2576421078
139685,634403.5652737200
139686,17708.5850604461
139687,49856.3945632562
139688,61183.5564522931
139689,71013.0288658425
139690,12661.3621838440
139691,273111.9328008800
139692,294804.1101375090
139693,97712.1926474863
139694,36848.4562369727
139695,77929.8120402091
139696,97071.4035854908
139697,197911.2836085310
139698,28740.9804139568
139699,38070.6730881812
139700,230409.7336646070
139701,20254.8921074645
139702,27687.6675347273
139703,10448.3385479908
139704,378324.7394450300
139705,53966.3536196478
139706,135059.9804544630
139707,144744.1284612530
139708,41036.9546005533
139709,24076.6478981537
139710,70787.6304799693
139711,77623.4766283754
139712,55504.9539638229
139713,29820.5857366741
139714,112612.7063914620
139715,31471.5639590852
139716,78439.0686227535
139717,32073.1185875099
139718,46659.9135059964
139719,48266.0846769240
139720,135685.3796101970
139721,102109.9618780290
139722,27187.5396956039
139723,166508.3241481270
139724,74801.7064053434
139725,19592.0117580604
139726,34717.8335987292
139727,876824.6189451650
139728,33832.9820717165
139729,73321.0206040833
139730,82764.4766784439
139731,61481.8184504176
139732,46734.2097208903
139733,61055.2338714122
139734,15026.2203906154
139735,28952.6837180432
139736,772188.5067747500
139737,57531.0522627671
139738,25896.2479472832
139739,66861.4438867400
139740,25171.1895871101
139741,93901.2347798644
139742,23019.9745812800
139743,22310.8263409687
139744,21741.6343228375
139745,167957.6809142940
139746,22786.6565389470
139747,199501.5179633430
139748,34147.0514746878
139749,17866.5043574722
139750,36409.1106252385
139751,18469.9386090931
139752,20997.9437404393
139753,47335.8362382404
139754,67325.3884637884
139755,16052.4693237280
139756,205044.3592536120
139757,123087.4413486840
139758,234471.7380920690
139759,35786.7876046490
139760,110388.3574673870
139761,33362.5616170391
139762,33226.1167333897
139763,32623.5428845693
139764,20908.5884223164
139765,73342.8849588282
139766,128158.3069554380
139767,21665.3580022269
139768,195323.5466854270
139769,28910.3549921520
139770,227584.7684133410
139771,98113.6368166127
139772,31047.6566732987
139773,92799.4533132737
139774,79483.4037172230
139775,59692.5610808804
139776,36757.6452621918
139777,23141.6848707836
139778,209258.0943945100
139779,17391.0320746495
139780,34508.7638695621
139781,33671.6525634764
139782,116657.1635591440
139783,19575.1218107425
139784,48152.5626180944
139785,123273.2411431080
139786,18692.2099428954
139787,22416.3710395833
139788,215493.9655753650
139789,16237.9399776744
139790,182464.9390732430
139791,19508.8460007952
139792,55536.2407078021
139793,37785.7958269482
139794,351947.6895920920
139795,108302.8626081310
139796,13077.3890490898
139797,151596.8220286730
139798,135171.1852415530
139799,22313.0721868867
139800,85581.9124576124
139801,25460.3170410241
139802,26019.0521719440
139803,45968.9285381891
139804,21669.2024203579
139805,12284.3564868893
139806,203053.7315828970
139807,145648.3327438690
139808,85697.1053884664
139809,74651.0248112842
139810,9227.3316596625
139811,60239.4429336090
139812,63132.1116654013
139813,23748.2063408136
139814,366671.7068928530
139815,17269.0278309179
139816,26944.0104373304
139817,60249.4369589692
139818,22815.7977775921
139819,167643.8072069770
139820,290590.7583071720
139821,46223.8911913276
139822,72449.2500790778
139823,28436.8779093116
139824,53682.9612426772
139825,139569.9289875010
139826,65831.5017724326
139827,54392.4972251576
139828,26562.3129914949
139829,34255.4387664507
139830,129485.2710468100
139831,10696.0500546165
139832,49381.2627908185
139833,109637.7679863390
139834,15296.3249023684
139835,64294.9468443443
139836,9405.5019866054
139837,33243.9911678622
139838,18623.3972833289
139839,46127.5679086089
139840,39978.8944921174
139841,18343.2309027693
139842,49926.8995245129
139843,11158.8551450673
139844,115810.4125347680
139845,22330.1035339002
139846,259786.0317065790
139847,134621.2840261050
139848,36120.7410990761
139849,25789.4245908585
139850,16259.6155550482
139851,269875.9782039710
139852,79843.8977245992
139853,45820.4140704300
139854,322314.8494821540
139855,15707.3028250035
139856,351751.3771465190
139857,90045.5494805866
139858,62190.3714514364
139859,124939.5906375490
139860,17222.4417213313
139861,32462.9407518332
139862,204890.6869051400
139863,10809.1546749728
139864,31118.8234768372
139865,36593.8883980889
139866,51831.8260420922
139867,154350.1586443150
139868,28773.8330419398
139869,50910.4350014715
139870,19989.3354826944
139871,84190.4416463188
139872,124182.0282847850
139873,37142.3650123675
139874,26034.7680412721
139875,170015.1245277560
139876,46606.0795871076
139877,8596.7746288234
139878,19885.4883161870
139879,77504.6915288448
139880,56092.2066746286
139881,42930.8628247181
139882,12016.0325491432
139883,30740.8823603227
139884,51291.5379110255
139885,53746.9768932049
139886,28294.7825029138
139887,168087.7426848060
139888,78059.4057417091
139889,104713.7856635550
139890,191632.1441084900
139891,45522.3590977292
139892,79695.0046413661
139893,45228.5741810119
139894,70940.3043203106
139895,24903.1737252631
139896,78475.0015830012
139897,211397.6673727260
139898,472579.8487682200
139899,78243.6056461224
139900,69950.5209188007
139901,20538.6878432675
139902,177918.2463791550
139903,358932.4865357150
139904,30929.6016416712
139905,70492.8065355414
139906,72528.2711555632
139907,73196.4184152103
139908,346679.1353364130
139909,155221.1418757330
139910,132344.9610383280
139911,26218.1901552998
139912,28419.7366063519
139913,44410.1683955609
139914,65028.0771481584
139915,29003.3611141519
139916,172356.3496394870
139917,31537.0840279094
139918,29718.5223068698
139919,92960.0637784366
139920,37243.7146762034
139921,23293.6674161765
139922,96221.1965950657
139923,177531.4871217010
139924,117057.2181892810
139925,458674.4380263370
139926,64721.7117839294
139927,132630.2831763620
139928,23797.1180905562
139929,39266.6702022048
139930,19437.3952953779
139931,99584.3668532068
139932,667763.7119692020
139933,85744.9504697836
139934,77785.5427882647
139935,49181.7513129264
139936,94900.1234758070
139937,183198.2616210540
139938,59466.9232112969
139939,26938.0604273313
139940,102763.5556014870
139941,898039.6238473130
139942,28742.2479405512
139943,362132.9123610530
139944,121486.2311481850
139945,12262.5444121960
139946,60943.1215940308
139947,9077.4756641955
139948,14716.7822254529
139949,54263.3997451088
139950,23197.0751908400
139951,38360.9277790733
139952,33401.4905203838
139953,22736.2374112228
139954,210573.1387076300
139955,24746.0724240214
139956,341679.4069224450
139957,20559.2201294260
139958,138293.2026071580
139959,63975.8504608405
139960,41566.2660343451
139961,34323.5513449909
139962,52982.0749868046
139963,36028.0394979442
139964,37607.5910329873
139965,23821.4820912002
139966,85697.7530256581
139967,443261.5492288560
139968,40987.2660773556
139969,39213.5796729472
139970,32808.0495591112
139971,32383.9486344019
139972,55809.5853354582
139973,90626.0411764273
139974,130364.6521956020
139975,80711.2312258521
139976,76325.6802690431
139977,125362.9723870370
139978,132475.5463511120
139979,59199.5790667725
139980,11062.2929452203
139981,53715.9521627553
139982,493116.9530047800
139983,100817.9522257910
139984,56576.1924194363
139985,166458.7690109000
139986,33036.1067209960
139987,174581.4369730780
139988,31506.7135057891
139989,43099.3778394021
139990,78396.9749847446
139991,35482.6268589315
139992,25885.3650159562
139993,33382.5450503429
139994,13011.2735088382
139995,107670.0100396860
139996,24933.3502530525
139997,387110.1209286170
139998,29471.1438664979
139999,112381.3191536170
140000,28498.6969981929
140001,12862.3492020487
140002,16071.4403917113
140003,21222.1083435179
140004,171894.3126251580
140005,62936.6275147913
140006,243358.3279983030
140007,18630.1467535055
140008,281379.0940448640
140009,44009.9524020715
140010,989703.2338388660
140011,45709.3794488330
140012,39427.5204507719
140013,212007.8348234770
140014,163328.7764015930
140015,42666.1117391715
140016,46424.2555868008
140017,174894.7046343790
140018,23895.2683875199
140019,80728.6026534043
140020,107364.2028612160
140021,8465.1271514574
140022,122892.3225325310
140023,156699.2047983700
140024,40020.1974944008
140025,120113.5150698740
140026,62809.4380750681
140027,42664.1525978182
140028,96092.9772617183
140029,91634.2554061130
140030,56009.2542048077
140031,13445.8740386749
140032,103089.0073310180
140033,22470.9523832252
140034,94649.0435160683
140035,414912.7817290400
140036,134849.7490693300
140037,15317.6641780149
140038,12073.9604201861
140039,100119.8709358150
140040,120319.8591680800
140041,108364.0561973900
140042,34515.1745764368
140043,46311.2200779482
140044,107823.3073694030
140045,21301.2403613031
140046,9818.9663146422
140047,43722.1757256595
140048,137511.8023408050
140049,33242.8825195990
140050,27509.0141800482
140051,323466.5185733670
140052,20211.1676968063
140053,23224.3102531781
140054,124175.7009498710
